query,markup
kia лампа 3.Л,"[(0, 3, 'B-BRAND'), (4, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
макфа макароны 400г,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
mentos жевательная резинка 15.5г,"[(0, 6, 'B-BRAND'), (7, 18, 'B-TYPE'), (19, 26, 'I-TYPE'), (27, 32, 'B-VOLUME')]"
labas rytas масло 82.5% 450г,"[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 17, 'B-TYPE'), (18, 23, 'B-PERCENT'), (24, 28, 'B-VOLUME')]"
labas rytas масло 82.5 % 450г,"[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 17, 'B-TYPE'), (18, 22, 'B-PERCENT'), (23, 24, 'I-PERCENT'), (25, 29, 'B-VOLUME')]"
ahmad чай 50г,"[(0, 5, 'B-BRAND'), (6, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
kudo грунт 2104 Г,"[(0, 4, 'B-BRAND'), (5, 10, 'B-TYPE'), (11, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
matrix кисть 12 л,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
роллтон вермишель 60г,"[(0, 7, 'B-BRAND'), (8, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
"erzmann пиво 4% 0,45 л","[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 15, 'B-PERCENT'), (16, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
"erzmann пиво 4 % 0,45 л","[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 14, 'B-PERCENT'), (15, 16, 'I-PERCENT'), (17, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
энтомозан ампулы 2мл,"[(0, 9, 'B-BRAND'), (10, 16, 'B-TYPE'), (17, 20, 'B-VOLUME')]"
grass очиститель 600мл,"[(0, 5, 'B-BRAND'), (6, 16, 'B-TYPE'), (17, 22, 'B-VOLUME')]"
"тайга бальзам 0,5л","[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
городенъ масло 430 г,"[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
вмпавто смазка 30 г,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
"здоровое меню молоко 0,5л","[(0, 8, 'B-BRAND'), (9, 13, 'I-BRAND'), (14, 20, 'B-TYPE'), (21, 25, 'B-VOLUME')]"
"lipton чай 0,5л","[(0, 6, 'B-BRAND'), (7, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
золотой стандарт стаканчик 86г,"[(0, 7, 'B-BRAND'), (8, 16, 'I-BRAND'), (17, 26, 'B-TYPE'), (27, 30, 'B-VOLUME')]"
сыр 1кг,"[(0, 3, 'B-TYPE'), (4, 7, 'B-VOLUME')]"
гринфилд чай 100г,"[(0, 8, 'B-BRAND'), (9, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
мулине 100%,"[(0, 6, 'B-TYPE'), (7, 11, 'B-PERCENT')]"
мулине 100 %,"[(0, 6, 'B-TYPE'), (7, 10, 'B-PERCENT'), (11, 12, 'I-PERCENT')]"
риностоп спрей 125мл,"[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 20, 'B-VOLUME')]"
салат 100 г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
friskies корм 85г,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
haas пудра 250г,"[(0, 4, 'B-BRAND'), (5, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
черкизово колбаса 1кг,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
tic tac драже 16Г,"[(0, 3, 'B-BRAND'), (4, 7, 'I-BRAND'), (8, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
"brozex грунт 2,0 кг","[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 16, 'B-VOLUME'), (17, 19, 'I-VOLUME')]"
дядя ваня перец 680г,"[(0, 4, 'B-BRAND'), (5, 9, 'I-BRAND'), (10, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
шары 9шт,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME')]"
кортик баллончик 25 мл,"[(0, 6, 'B-BRAND'), (7, 16, 'B-TYPE'), (17, 19, 'B-VOLUME'), (20, 22, 'I-VOLUME')]"
"фрутоняня вода 0,33л","[(0, 9, 'B-BRAND'), (10, 14, 'B-TYPE'), (15, 20, 'B-VOLUME')]"
кукусики семечки 270 г,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
яшкино рулет 200г,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
костровок маринад 80г,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
экомилк сметана 15% 330г,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 19, 'B-PERCENT'), (20, 24, 'B-VOLUME')]"
экомилк сметана 15 % 330г,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 18, 'B-PERCENT'), (19, 20, 'I-PERCENT'), (21, 25, 'B-VOLUME')]"
роллтон лапша 90 г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
золотой стандарт мороженое 800мл,"[(0, 7, 'B-BRAND'), (8, 16, 'I-BRAND'), (17, 26, 'B-TYPE'), (27, 32, 'B-VOLUME')]"
axe дезодорант 150мл,"[(0, 3, 'B-BRAND'), (4, 14, 'B-TYPE'), (15, 20, 'B-VOLUME')]"
яшкино крекер 135г,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
главпродукт аджика 170г,"[(0, 11, 'B-BRAND'), (12, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
"powercom источник бесперебойного питания 1,00 шт","[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 32, 'I-TYPE'), (33, 40, 'I-TYPE'), (41, 45, 'B-VOLUME'), (46, 48, 'I-VOLUME')]"
zewa бумага 12шт,"[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
слобода майонез 67% 230мл,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 19, 'B-PERCENT'), (20, 25, 'B-VOLUME')]"
слобода майонез 67 % 230мл,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 18, 'B-PERCENT'), (19, 20, 'I-PERCENT'), (21, 26, 'B-VOLUME')]"
шар 1 шт,"[(0, 3, 'B-TYPE'), (4, 5, 'B-VOLUME'), (6, 8, 'I-VOLUME')]"
за родину шпроты 160г,"[(0, 2, 'B-BRAND'), (3, 9, 'I-BRAND'), (10, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
duru мыло 80г,"[(0, 4, 'B-BRAND'), (5, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
гвоздь 1 ШТ,"[(0, 6, 'B-TYPE'), (7, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
турбомалыш палочки 45г,"[(0, 10, 'B-BRAND'), (11, 18, 'B-TYPE'), (19, 22, 'B-VOLUME')]"
свеча 10 г,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
vego колбаса 400 Г,"[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
от иваныча сайра 250г,"[(0, 2, 'B-BRAND'), (3, 10, 'I-BRAND'), (11, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
фито ново сед экстракт 100МЛ,"[(0, 4, 'B-BRAND'), (5, 9, 'I-BRAND'), (10, 13, 'I-BRAND'), (14, 22, 'B-TYPE'), (23, 28, 'B-VOLUME')]"
"новотерская вода 1,5Л","[(0, 11, 'B-BRAND'), (12, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
gulliver трусы 7 шт,"[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 16, 'B-VOLUME'), (17, 19, 'I-VOLUME')]"
простыня 215 л,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
dalla costa макароны 250 г,"[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 20, 'B-TYPE'), (21, 24, 'B-VOLUME'), (25, 26, 'I-VOLUME')]"
благовония 20 шт,"[(0, 10, 'B-TYPE'), (11, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
махеевъ джем 300 г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
колбаса 70Г,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
мороженое 70г,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
гурмэ корм 85г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 14, 'B-VOLUME')]"
мяч 3 л,"[(0, 3, 'B-TYPE'), (4, 5, 'B-VOLUME'), (6, 7, 'I-VOLUME')]"
яшкино батончик 16г,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
elseve ополаскиватель 400мл,"[(0, 6, 'B-BRAND'), (7, 21, 'B-TYPE'), (22, 27, 'B-VOLUME')]"
"ромашковое поле спред 72,5% 200г","[(0, 10, 'B-BRAND'), (11, 15, 'I-BRAND'), (16, 21, 'B-TYPE'), (22, 27, 'B-PERCENT'), (28, 32, 'B-VOLUME')]"
"ромашковое поле спред 72,5 % 200г","[(0, 10, 'B-BRAND'), (11, 15, 'I-BRAND'), (16, 21, 'B-TYPE'), (22, 26, 'B-PERCENT'), (27, 28, 'I-PERCENT'), (29, 33, 'B-VOLUME')]"
metylan клей 150г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
gourmet корм 85г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
фарш 0.270 КГ,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
office space кнопки 50шт,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 19, 'B-TYPE'), (20, 24, 'B-VOLUME')]"
elskin маска 15г,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
grandorf корм 3кг,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
за родину шпроты 270г,"[(0, 2, 'B-BRAND'), (3, 9, 'I-BRAND'), (10, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
bols ликер 50мл,"[(0, 4, 'B-BRAND'), (5, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
золотая фишка мороженое 85г,"[(0, 7, 'B-BRAND'), (8, 13, 'I-BRAND'), (14, 23, 'B-TYPE'), (24, 27, 'B-VOLUME')]"
крутой окер арахис 150г,"[(0, 6, 'B-BRAND'), (7, 11, 'I-BRAND'), (12, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
кора 75г,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME')]"
коровка кефир 1% 450Г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 16, 'B-PERCENT'), (17, 21, 'B-VOLUME')]"
коровка кефир 1 % 450Г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 15, 'B-PERCENT'), (16, 17, 'I-PERCENT'), (18, 22, 'B-VOLUME')]"
"гринфилд чай 1,5г","[(0, 8, 'B-BRAND'), (9, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
чехонь 300Г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
тетрадь 12 л,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
hardy пена монтажная 65л,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 20, 'I-TYPE'), (21, 24, 'B-VOLUME')]"
superfresh салфетки 15шт,"[(0, 10, 'B-BRAND'), (11, 19, 'B-TYPE'), (20, 24, 'B-VOLUME')]"
salfeti салфетки 20шт,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
фруто няня пюре 100 г,"[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 15, 'B-TYPE'), (16, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME')]"
"банка 0,25л","[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME')]"
агуша сок 200мл,"[(0, 5, 'B-BRAND'), (6, 9, 'B-TYPE'), (10, 15, 'B-VOLUME')]"
"жигулевское пиво 4% 1,42л","[(0, 11, 'B-BRAND'), (12, 16, 'B-TYPE'), (17, 19, 'B-PERCENT'), (20, 25, 'B-VOLUME')]"
"жигулевское пиво 4 % 1,42л","[(0, 11, 'B-BRAND'), (12, 16, 'B-TYPE'), (17, 18, 'B-PERCENT'), (19, 20, 'I-PERCENT'), (21, 26, 'B-VOLUME')]"
шампунь 250мл,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME')]"
"nemoloko напиток 3,2% 1л","[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 21, 'B-PERCENT'), (22, 24, 'B-VOLUME')]"
"nemoloko напиток 3,2 % 1л","[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT'), (23, 25, 'B-VOLUME')]"
ударница мармелад 330 г,"[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
принцесса гита чай 250г,"[(0, 9, 'B-BRAND'), (10, 14, 'I-BRAND'), (15, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
мороженое 400г,"[(0, 9, 'B-TYPE'), (10, 14, 'B-VOLUME')]"
золотой стандарт мороженое 74г,"[(0, 7, 'B-BRAND'), (8, 16, 'I-BRAND'), (17, 26, 'B-TYPE'), (27, 30, 'B-VOLUME')]"
клинская сосиска 1шт,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 20, 'B-VOLUME')]"
астра бусины 25г,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
pump up батончик 60 г,"[(0, 4, 'B-BRAND'), (5, 7, 'I-BRAND'), (8, 16, 'B-TYPE'), (17, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME')]"
золотая семечка семена 50г,"[(0, 7, 'B-BRAND'), (8, 15, 'I-BRAND'), (16, 22, 'B-TYPE'), (23, 26, 'B-VOLUME')]"
смайк 02 шт,"[(0, 5, 'B-BRAND'), (6, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
"горшок 13,7л","[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME')]"
морс 1л,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME')]"
3 корочки сухарики 100г,"[(0, 1, 'B-BRAND'), (2, 9, 'I-BRAND'), (10, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
"алазани лимонад 0,5л","[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
рти ремкомплект 50шт,"[(0, 3, 'B-BRAND'), (4, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
familia plus бумага 4ШТ,"[(0, 7, 'B-BRAND'), (8, 12, 'I-BRAND'), (13, 19, 'B-TYPE'), (20, 23, 'B-VOLUME')]"
кремлевское масло 450г,"[(0, 11, 'B-BRAND'), (12, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
"velkopopovicky kozel пиво 4% 0,45л","[(0, 14, 'B-BRAND'), (15, 20, 'I-BRAND'), (21, 25, 'B-TYPE'), (26, 28, 'B-PERCENT'), (29, 34, 'B-VOLUME')]"
"velkopopovicky kozel пиво 4 % 0,45л","[(0, 14, 'B-BRAND'), (15, 20, 'I-BRAND'), (21, 25, 'B-TYPE'), (26, 27, 'B-PERCENT'), (28, 29, 'I-PERCENT'), (30, 35, 'B-VOLUME')]"
хомакол клей 60 мл,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 18, 'I-VOLUME')]"
за родину шпроты 175г,"[(0, 2, 'B-BRAND'), (3, 9, 'I-BRAND'), (10, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
хозяюшка маргарин 200г,"[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
нурофен таблетки 6 л,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
"натахтари лимонад 0,5л","[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
бастурма 50г,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
тетради 48л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
левомеколь мазь 3 Л,"[(0, 10, 'B-BRAND'), (11, 15, 'B-TYPE'), (16, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
зева бумага 8шт,"[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 15, 'B-VOLUME')]"
lucky плед 100%,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 15, 'B-PERCENT')]"
lucky плед 100 %,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 14, 'B-PERCENT'), (15, 16, 'I-PERCENT')]"
"bon aqua вода 0,5л","[(0, 3, 'B-BRAND'), (4, 8, 'I-BRAND'), (9, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
bioderma гель 200МЛ,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 19, 'B-VOLUME')]"
mega chips чипсы 100 г,"[(0, 4, 'B-BRAND'), (5, 10, 'I-BRAND'), (11, 16, 'B-TYPE'), (17, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
настойка 25МЛ,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
"арсенальное пиво 4,7% 1,25л","[(0, 11, 'B-BRAND'), (12, 16, 'B-TYPE'), (17, 21, 'B-PERCENT'), (22, 27, 'B-VOLUME')]"
"арсенальное пиво 4,7 % 1,25л","[(0, 11, 'B-BRAND'), (12, 16, 'B-TYPE'), (17, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT'), (23, 28, 'B-VOLUME')]"
luxvisage карандаш 6 шт,"[(0, 9, 'B-BRAND'), (10, 18, 'B-TYPE'), (19, 20, 'B-VOLUME'), (21, 23, 'I-VOLUME')]"
йогурт 1% 500г,"[(0, 6, 'B-TYPE'), (7, 9, 'B-PERCENT'), (10, 14, 'B-VOLUME')]"
йогурт 1 % 500г,"[(0, 6, 'B-TYPE'), (7, 8, 'B-PERCENT'), (9, 10, 'I-PERCENT'), (11, 15, 'B-VOLUME')]"
русский размах стакан 70г,"[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 21, 'B-TYPE'), (22, 25, 'B-VOLUME')]"
salem ceniza керамогранит 5 шт,"[(0, 5, 'B-BRAND'), (6, 12, 'I-BRAND'), (13, 25, 'B-TYPE'), (26, 27, 'B-VOLUME'), (28, 30, 'I-VOLUME')]"
"армения винный напиток 0,75л","[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 22, 'I-TYPE'), (23, 28, 'B-VOLUME')]"
алгем мел 100шт,"[(0, 5, 'B-BRAND'), (6, 9, 'B-TYPE'), (10, 15, 'B-VOLUME')]"
"трое в лодке пиво 1,5л","[(0, 4, 'B-BRAND'), (5, 6, 'I-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
choco pie печенье 360 г,"[(0, 5, 'B-BRAND'), (6, 9, 'I-BRAND'), (10, 17, 'B-TYPE'), (18, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
колбаски 1кг,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
bronco 250мл,"[(0, 6, 'B-BRAND'), (7, 12, 'B-VOLUME')]"
черная карта кофе 95г,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
schonfeld сыр 125г,"[(0, 9, 'B-BRAND'), (10, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
сметана 20%,"[(0, 7, 'B-TYPE'), (8, 11, 'B-PERCENT')]"
сметана 20 %,"[(0, 7, 'B-TYPE'), (8, 10, 'B-PERCENT'), (11, 12, 'I-PERCENT')]"
amstel пиво 4.8% 0.45л,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 16, 'B-PERCENT'), (17, 22, 'B-VOLUME')]"
amstel пиво 4.8 % 0.45л,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 15, 'B-PERCENT'), (16, 17, 'I-PERCENT'), (18, 23, 'B-VOLUME')]"
доширак лапша 90г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
торт 1.7 кг,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
royal canin корм 85г,"[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 16, 'B-TYPE'), (17, 20, 'B-VOLUME')]"
хатбер книжка 80л,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
русский аппетит посыпка 30г,"[(0, 7, 'B-BRAND'), (8, 15, 'I-BRAND'), (16, 23, 'B-TYPE'), (24, 27, 'B-VOLUME')]"
семья и комфорт салфетки 100шт,"[(0, 5, 'B-BRAND'), (6, 7, 'I-BRAND'), (8, 15, 'I-BRAND'), (16, 24, 'B-TYPE'), (25, 30, 'B-VOLUME')]"
"heineken пиво 4,8% 0,5л","[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 18, 'B-PERCENT'), (19, 23, 'B-VOLUME')]"
"heineken пиво 4,8 % 0,5л","[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 17, 'B-PERCENT'), (18, 19, 'I-PERCENT'), (20, 24, 'B-VOLUME')]"
гвин пин кетчуп 250 г,"[(0, 4, 'B-BRAND'), (5, 8, 'I-BRAND'), (9, 15, 'B-TYPE'), (16, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME')]"
кисловодская целебная вода 1л,"[(0, 12, 'B-BRAND'), (13, 21, 'I-BRAND'), (22, 26, 'B-TYPE'), (27, 29, 'B-VOLUME')]"
"tikkurila краска 0,9 л","[(0, 9, 'B-BRAND'), (10, 16, 'B-TYPE'), (17, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
bella прокладки 10шт,"[(0, 5, 'B-BRAND'), (6, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
grifon пакеты 240л,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
arton краска 400мл,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 18, 'B-VOLUME')]"
леди день конфеты 3кг,"[(0, 4, 'B-BRAND'), (5, 9, 'I-BRAND'), (10, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
"fresh bar напиток 0,48 л","[(0, 5, 'B-BRAND'), (6, 9, 'I-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME'), (23, 24, 'I-VOLUME')]"
valio сыр 45% 130 г,"[(0, 5, 'B-BRAND'), (6, 9, 'B-TYPE'), (10, 13, 'B-PERCENT'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
valio сыр 45 % 130 г,"[(0, 5, 'B-BRAND'), (6, 9, 'B-TYPE'), (10, 12, 'B-PERCENT'), (13, 14, 'I-PERCENT'), (15, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
lay's чипсы 150г,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
салфетки 15шт,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
лель вода 1л,"[(0, 4, 'B-BRAND'), (5, 9, 'B-TYPE'), (10, 12, 'B-VOLUME')]"
colgate паста 150 мл,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
tomatti паста 140г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
обои 10 Л,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 9, 'I-VOLUME')]"
"чудо коктейль 2,2% 0,96л","[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 18, 'B-PERCENT'), (19, 24, 'B-VOLUME')]"
"чудо коктейль 2,2 % 0,96л","[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 17, 'B-PERCENT'), (18, 19, 'I-PERCENT'), (20, 25, 'B-VOLUME')]"
витязь сыр 50%,"[(0, 6, 'B-BRAND'), (7, 10, 'B-TYPE'), (11, 14, 'B-PERCENT')]"
витязь сыр 50 %,"[(0, 6, 'B-BRAND'), (7, 10, 'B-TYPE'), (11, 13, 'B-PERCENT'), (14, 15, 'I-PERCENT')]"
"марс батончики 40,5г","[(0, 4, 'B-BRAND'), (5, 14, 'B-TYPE'), (15, 20, 'B-VOLUME')]"
импрессо конфеты 424г,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
националь крупа 10% 450г,"[(0, 9, 'B-BRAND'), (10, 15, 'B-TYPE'), (16, 19, 'B-PERCENT'), (20, 24, 'B-VOLUME')]"
националь крупа 10 % 450г,"[(0, 9, 'B-BRAND'), (10, 15, 'B-TYPE'), (16, 18, 'B-PERCENT'), (19, 20, 'I-PERCENT'), (21, 25, 'B-VOLUME')]"
"neo feet полуботинки 1, г","[(0, 3, 'B-BRAND'), (4, 8, 'I-BRAND'), (9, 20, 'B-TYPE'), (21, 23, 'B-VOLUME'), (24, 25, 'I-VOLUME')]"
"нарзан вода 0,5 л","[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
рот фронт конфеты 150г,"[(0, 3, 'B-BRAND'), (4, 9, 'I-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
