query,markup
"зола 0,7л","[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
hill's 300г,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME')]"
томат 12шт,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
каша сваля 200г,"[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 15, 'B-VOLUME')]"
маринад 80г костровок,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 21, 'B-BRAND')]"
"напиток энергетический drive 0,5л","[(0, 7, 'B-TYPE'), (8, 22, 'I-TYPE'), (23, 28, 'B-BRAND'), (29, 33, 'B-VOLUME')]"
маяк 1шт лампа,"[(0, 4, 'B-BRAND'), (5, 8, 'B-VOLUME'), (9, 14, 'B-TYPE')]"
чистая линия мороженое 90 г,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 22, 'B-TYPE'), (23, 25, 'B-VOLUME'), (26, 27, 'I-VOLUME')]"
"любимый 0,95л нектар","[(0, 7, 'B-BRAND'), (8, 13, 'B-VOLUME'), (14, 20, 'B-TYPE')]"
челны холод 90г мороженое,"[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 15, 'B-VOLUME'), (16, 25, 'B-TYPE')]"
сок сады придонья 125мл,"[(0, 3, 'B-TYPE'), (4, 8, 'B-BRAND'), (9, 17, 'I-BRAND'), (18, 23, 'B-VOLUME')]"
tuc 100Г крекер,"[(0, 3, 'B-BRAND'), (4, 8, 'B-VOLUME'), (9, 15, 'B-TYPE')]"
гель постакнетин 10г,"[(0, 4, 'B-TYPE'), (5, 16, 'B-BRAND'), (17, 20, 'B-VOLUME')]"
творог 500г 9% божья коровка,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 14, 'B-PERCENT'), (15, 20, 'B-BRAND'), (21, 28, 'I-BRAND')]"
"вода 0,5л бон аква","[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 13, 'B-BRAND'), (14, 18, 'I-BRAND')]"
приправа 20г,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
соль 250г salina,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 16, 'B-BRAND')]"
саморез mixton 160шт,"[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 20, 'B-VOLUME')]"
"водка 0,5л силы природы 40%","[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 15, 'B-BRAND'), (16, 23, 'I-BRAND'), (24, 27, 'B-PERCENT')]"
"спрей 0,05% африн 15мл","[(0, 5, 'B-TYPE'), (6, 11, 'B-PERCENT'), (12, 17, 'B-BRAND'), (18, 22, 'B-VOLUME')]"
нектар фрутоняня 500 мл,"[(0, 6, 'B-TYPE'), (7, 16, 'B-BRAND'), (17, 20, 'B-VOLUME'), (21, 23, 'I-VOLUME')]"
пенка compliment 165мл,"[(0, 5, 'B-TYPE'), (6, 16, 'B-BRAND'), (17, 22, 'B-VOLUME')]"
муфта 2.8 Г espra,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 17, 'B-BRAND')]"
йогурт агрокомплекс 300Г,"[(0, 6, 'B-TYPE'), (7, 19, 'B-BRAND'), (20, 24, 'B-VOLUME')]"
snickers батончик 73 г,"[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
"мохито очаково 0,5 л","[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
чипсы русская картошка 50г,"[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 22, 'I-BRAND'), (23, 26, 'B-VOLUME')]"
"amg 0,7л 38% водка","[(0, 3, 'B-BRAND'), (4, 8, 'B-VOLUME'), (9, 12, 'B-PERCENT'), (13, 18, 'B-TYPE')]"
блок domestos 40г,"[(0, 4, 'B-TYPE'), (5, 13, 'B-BRAND'), (14, 17, 'B-VOLUME')]"
сумка 12шт,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
"2,1л напиток","[(0, 4, 'B-VOLUME'), (5, 12, 'B-TYPE')]"
мулине 100%,"[(0, 6, 'B-TYPE'), (7, 11, 'B-PERCENT')]"
самса 80г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
масло воtаnika 30 мл,"[(0, 5, 'B-TYPE'), (6, 14, 'B-BRAND'), (15, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
мороженое милка 62г,"[(0, 9, 'B-TYPE'), (10, 15, 'B-BRAND'), (16, 19, 'B-VOLUME')]"
rio profi лак 7мл,"[(0, 3, 'B-BRAND'), (4, 9, 'I-BRAND'), (10, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
"пилигрим 0,5л вода","[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME'), (14, 18, 'B-TYPE')]"
булочка 80г,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
пельмени мерилен 750г,"[(0, 8, 'B-TYPE'), (9, 16, 'B-BRAND'), (17, 21, 'B-VOLUME')]"
корзина 15л санакс,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 18, 'B-BRAND')]"
рот фронт 250г конфеты,"[(0, 3, 'B-BRAND'), (4, 9, 'I-BRAND'), (10, 14, 'B-VOLUME'), (15, 22, 'B-TYPE')]"
"вода горячий ключ 0,5л","[(0, 4, 'B-TYPE'), (5, 12, 'B-BRAND'), (13, 17, 'I-BRAND'), (18, 22, 'B-VOLUME')]"
pro plan корм 3кг,"[(0, 3, 'B-BRAND'), (4, 8, 'I-BRAND'), (9, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
конфитрейд косичка 25 г,"[(0, 10, 'B-BRAND'), (11, 18, 'B-TYPE'), (19, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
hiper 0000000 Л люстра,"[(0, 5, 'B-BRAND'), (6, 13, 'B-VOLUME'), (14, 15, 'I-VOLUME'), (16, 22, 'B-TYPE')]"
санта бремор 140г паста,"[(0, 5, 'B-BRAND'), (6, 12, 'I-BRAND'), (13, 17, 'B-VOLUME'), (18, 23, 'B-TYPE')]"
карамель 12г чиллаут,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 20, 'B-BRAND')]"
икра 200 Г балтийский берег,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 21, 'B-BRAND'), (22, 27, 'I-BRAND')]"
chirton кондиционер 2л,"[(0, 7, 'B-BRAND'), (8, 19, 'B-TYPE'), (20, 22, 'B-VOLUME')]"
три собаки забияки 100г попкорн,"[(0, 3, 'B-BRAND'), (4, 10, 'I-BRAND'), (11, 18, 'I-BRAND'), (19, 23, 'B-VOLUME'), (24, 31, 'B-TYPE')]"
кабель 10 проц dream,"[(0, 6, 'B-TYPE'), (7, 9, 'B-PERCENT'), (10, 14, 'I-PERCENT'), (15, 20, 'B-BRAND')]"
вода 500мл novosvit,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 19, 'B-BRAND')]"
90г крестовина,"[(0, 3, 'B-VOLUME'), (4, 14, 'B-TYPE')]"
аист 200г мыло,"[(0, 4, 'B-BRAND'), (5, 9, 'B-VOLUME'), (10, 14, 'B-TYPE')]"
560г пицца,"[(0, 4, 'B-VOLUME'), (5, 10, 'B-TYPE')]"
мармелад 100г haribo,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME'), (14, 20, 'B-BRAND')]"
ирис 55г,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME')]"
"электрод монолит 2,5кг","[(0, 8, 'B-TYPE'), (9, 16, 'B-BRAND'), (17, 22, 'B-VOLUME')]"
"истинный 0,2л сок","[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME'), (14, 17, 'B-TYPE')]"
крекер 125г яшкино,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 18, 'B-BRAND')]"
шприц sfm 2МЛ,"[(0, 5, 'B-TYPE'), (6, 9, 'B-BRAND'), (10, 13, 'B-VOLUME')]"
бублик завод алешина 460Г,"[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 20, 'I-BRAND'), (21, 25, 'B-VOLUME')]"
суп 60 г,"[(0, 3, 'B-TYPE'), (4, 6, 'B-VOLUME'), (7, 8, 'I-VOLUME')]"
secretskin 100мл пенка,"[(0, 10, 'B-BRAND'), (11, 16, 'B-VOLUME'), (17, 22, 'B-TYPE')]"
велес колбаса 300г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
конфеты акконд 270г,"[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 19, 'B-VOLUME')]"
мука лимак 1кг,"[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 14, 'B-VOLUME')]"
кружка 300 мл,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
фасоль 420Г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
старые традиции зефир 250 г,"[(0, 6, 'B-BRAND'), (7, 15, 'I-BRAND'), (16, 21, 'B-TYPE'), (22, 25, 'B-VOLUME'), (26, 27, 'I-VOLUME')]"
сосиски стандарт 480г,"[(0, 7, 'B-TYPE'), (8, 16, 'B-BRAND'), (17, 21, 'B-VOLUME')]"
neos 10 шт сигариллы,"[(0, 4, 'B-BRAND'), (5, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME'), (11, 20, 'B-TYPE')]"
карат 10% творожок 100г,"[(0, 5, 'B-BRAND'), (6, 9, 'B-PERCENT'), (10, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
"масло экомилк 82,5%","[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 19, 'B-PERCENT')]"
"перммолоко масло 180г 72,5%","[(0, 10, 'B-BRAND'), (11, 16, 'B-TYPE'), (17, 21, 'B-VOLUME'), (22, 27, 'B-PERCENT')]"
мармелад 120Г chupa chups,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME'), (14, 19, 'B-BRAND'), (20, 25, 'I-BRAND')]"
молоко 1Л,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME')]"
календарь 2021 г,"[(0, 9, 'B-TYPE'), (10, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
практик 1 г шкаф,"[(0, 7, 'B-BRAND'), (8, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 16, 'B-TYPE')]"
"напиток 0,75л santo stefano 8%","[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 19, 'B-BRAND'), (20, 27, 'I-BRAND'), (28, 30, 'B-PERCENT')]"
"50МЛ 1,4% спирт","[(0, 4, 'B-VOLUME'), (5, 9, 'B-PERCENT'), (10, 15, 'B-TYPE')]"
"жевательная резинка mentos 15,5 г","[(0, 11, 'B-TYPE'), (12, 19, 'I-TYPE'), (20, 26, 'B-BRAND'), (27, 31, 'B-VOLUME'), (32, 33, 'I-VOLUME')]"
"0,4кг блинчики","[(0, 5, 'B-VOLUME'), (6, 14, 'B-TYPE')]"
яшкино конфеты 1кг,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
приправа 20г,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
канифоль 20г,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
monge 100 г,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
пена 750мл,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME')]"
шампиньоны lutik 400г,"[(0, 10, 'B-TYPE'), (11, 16, 'B-BRAND'), (17, 21, 'B-VOLUME')]"
водоросли 28 г,"[(0, 9, 'B-TYPE'), (10, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
tuborg 4.60% пиво,"[(0, 6, 'B-BRAND'), (7, 12, 'B-PERCENT'), (13, 17, 'B-TYPE')]"
майонез 400МЛ слобода 67%,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 21, 'B-BRAND'), (22, 25, 'B-PERCENT')]"
"пиво балтика 5,4 % 0,45 л","[(0, 4, 'B-TYPE'), (5, 12, 'B-BRAND'), (13, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 23, 'B-VOLUME'), (24, 25, 'I-VOLUME')]"
торт 400г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
1кг перец,"[(0, 3, 'B-VOLUME'), (4, 9, 'B-TYPE')]"
прищепка 30шт,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
фрутоняня сок 200мл,"[(0, 9, 'B-BRAND'), (10, 13, 'B-TYPE'), (14, 19, 'B-VOLUME')]"
московский картофель 60г чипсы,"[(0, 10, 'B-BRAND'), (11, 20, 'I-BRAND'), (21, 24, 'B-VOLUME'), (25, 30, 'B-TYPE')]"
"пиво балтика 0,9л 5,4%","[(0, 4, 'B-TYPE'), (5, 12, 'B-BRAND'), (13, 17, 'B-VOLUME'), (18, 22, 'B-PERCENT')]"
паста 300г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
ситон 12л казан,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 15, 'B-TYPE')]"
шоколад сибирский кедр 100 г,"[(0, 7, 'B-TYPE'), (8, 17, 'B-BRAND'), (18, 22, 'I-BRAND'), (23, 26, 'B-VOLUME'), (27, 28, 'I-VOLUME')]"
бутылочка 450 мл,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
dove шампунь 250мл,"[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 18, 'B-VOLUME')]"
sephora 0% 3ШТ маски,"[(0, 7, 'B-BRAND'), (8, 10, 'B-PERCENT'), (11, 14, 'B-VOLUME'), (15, 20, 'B-TYPE')]"
чистая линия крем 40мл,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
чистюля губка 5шт,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
"молоко 1л клевер 4,0%","[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME'), (10, 16, 'B-BRAND'), (17, 21, 'B-PERCENT')]"
legend steel шампунь 250мл,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 20, 'B-TYPE'), (21, 26, 'B-VOLUME')]"
сыр 45%,"[(0, 3, 'B-TYPE'), (4, 7, 'B-PERCENT')]"
greenwich line 136л ежедневник,"[(0, 9, 'B-BRAND'), (10, 14, 'I-BRAND'), (15, 19, 'B-VOLUME'), (20, 30, 'B-TYPE')]"
конфета paw patrol 30г,"[(0, 7, 'B-TYPE'), (8, 11, 'B-BRAND'), (12, 18, 'I-BRAND'), (19, 22, 'B-VOLUME')]"
масло 4л zic,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 12, 'B-BRAND')]"
суп-пюре 30г доширак,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 20, 'B-BRAND')]"
mysalt 30мл жидкость,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 20, 'B-TYPE')]"
зельц 1кг гурман,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 16, 'B-BRAND')]"
жемчуг зубная паста 100МЛ,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 19, 'I-TYPE'), (20, 25, 'B-VOLUME')]"
поло 14 л,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 9, 'I-VOLUME')]"
шампунь 473 мл,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
шампунь 150мл мирролла 2%,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 22, 'B-BRAND'), (23, 25, 'B-PERCENT')]"
оттоги лапша 110 г,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
кофе жокей 250 г,"[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
яшкино печенье 1кг,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
держатель эра 1шт,"[(0, 9, 'B-TYPE'), (10, 13, 'B-BRAND'), (14, 17, 'B-VOLUME')]"
лампа 198911 Л general,"[(0, 5, 'B-TYPE'), (6, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME'), (15, 22, 'B-BRAND')]"
"блинчики останкино 4,5кг","[(0, 8, 'B-TYPE'), (9, 18, 'B-BRAND'), (19, 24, 'B-VOLUME')]"
хомут 100шт,"[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME')]"
ирбитский 1% кефир,"[(0, 9, 'B-BRAND'), (10, 12, 'B-PERCENT'), (13, 18, 'B-TYPE')]"
перчатки 10 шт,"[(0, 8, 'B-TYPE'), (9, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
mikrotik 1 г маршрутизатор,"[(0, 8, 'B-BRAND'), (9, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 26, 'B-TYPE')]"
сухари русский аппетит 200Г,"[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 22, 'I-BRAND'), (23, 27, 'B-VOLUME')]"
средство для мытья посуды 960МЛ,"[(0, 8, 'B-TYPE'), (9, 12, 'I-TYPE'), (13, 18, 'I-TYPE'), (19, 25, 'I-TYPE'), (26, 31, 'B-VOLUME')]"
боярский хлеб 300 г,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
ксилит 250г пакет,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 17, 'B-TYPE')]"
розетка blanca 000211 шт,"[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 21, 'B-VOLUME'), (22, 24, 'I-VOLUME')]"
ballantine's 40% 0.05л виски,"[(0, 12, 'B-BRAND'), (13, 16, 'B-PERCENT'), (17, 22, 'B-VOLUME'), (23, 28, 'B-TYPE')]"
рис астория 600г,"[(0, 3, 'B-TYPE'), (4, 11, 'B-BRAND'), (12, 16, 'B-VOLUME')]"
ford масло 1л,"[(0, 4, 'B-BRAND'), (5, 10, 'B-TYPE'), (11, 13, 'B-VOLUME')]"
желе 50г,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME')]"
пломбир золотой стандарт 180г,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 24, 'I-BRAND'), (25, 29, 'B-VOLUME')]"
"пирожное 2,5кг","[(0, 8, 'B-TYPE'), (9, 14, 'B-VOLUME')]"
мулине 100%,"[(0, 6, 'B-TYPE'), (7, 11, 'B-PERCENT')]"
мягкий знак 100шт салфетки,"[(0, 6, 'B-BRAND'), (7, 11, 'I-BRAND'), (12, 17, 'B-VOLUME'), (18, 26, 'B-TYPE')]"
хлопья гудвилл 400г,"[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 19, 'B-VOLUME')]"
коньяк дербент 0.5л,"[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 19, 'B-VOLUME')]"
виброхвост 4шт олта,"[(0, 10, 'B-TYPE'), (11, 14, 'B-VOLUME'), (15, 19, 'B-BRAND')]"
7л ведро,"[(0, 2, 'B-VOLUME'), (3, 8, 'B-TYPE')]"
магия востока приправа 7г,"[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 22, 'B-TYPE'), (23, 25, 'B-VOLUME')]"
стакан 300мл,"[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME')]"
maggi 30 г,"[(0, 5, 'B-BRAND'), (6, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
"ринонорм 20МЛ 0,1%","[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME'), (14, 18, 'B-PERCENT')]"
сырок чудо 40г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-BRAND'), (11, 14, 'B-VOLUME')]"
суффикс краска 7кг,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
каша фрутоняня 200 г,"[(0, 4, 'B-TYPE'), (5, 14, 'B-BRAND'), (15, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
комфорт тампоны 16 шт,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
"kukmara 5, шт сковорода","[(0, 7, 'B-BRAND'), (8, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME'), (14, 23, 'B-TYPE')]"
хомуты сибртех 100шт,"[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 20, 'B-VOLUME')]"
сыр деревенька 150Г 46%,"[(0, 3, 'B-TYPE'), (4, 14, 'B-BRAND'), (15, 19, 'B-VOLUME'), (20, 23, 'B-PERCENT')]"
mentos 37г драже,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 16, 'B-TYPE')]"
tytan герметик 200583 Г,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
лампа 900Л asd,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 14, 'B-BRAND')]"
lacalut 75мл зубная паста,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 19, 'B-TYPE'), (20, 25, 'I-TYPE')]"
наполнитель 5л сибирская кошка,"[(0, 11, 'B-TYPE'), (12, 14, 'B-VOLUME'), (15, 24, 'B-BRAND'), (25, 30, 'I-BRAND')]"
имунеле 100г напиток,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 20, 'B-TYPE')]"
кабель akasa 2 г,"[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
термопот 3Л,"[(0, 8, 'B-TYPE'), (9, 11, 'B-VOLUME')]"
фонарь 2 шт,"[(0, 6, 'B-TYPE'), (7, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
"салат 0,100 кг","[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
"0,101 кг винегрет","[(0, 5, 'B-VOLUME'), (6, 8, 'I-VOLUME'), (9, 17, 'B-TYPE')]"
халва 5кг тимоша,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 16, 'B-BRAND')]"
кетчуп calve 350г,"[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 17, 'B-VOLUME')]"
80л тетрадь,"[(0, 3, 'B-VOLUME'), (4, 11, 'B-TYPE')]"
0.33л coca-cola,"[(0, 5, 'B-VOLUME'), (6, 15, 'B-BRAND')]"
вода 0.33 л калинов родничок,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 19, 'B-BRAND'), (20, 28, 'I-BRAND')]"
кукуруза vernet 340г,"[(0, 8, 'B-TYPE'), (9, 15, 'B-BRAND'), (16, 20, 'B-VOLUME')]"
сервелат 350г,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
чай 0.5Л lipton,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 15, 'B-BRAND')]"
11л брюки,"[(0, 3, 'B-VOLUME'), (4, 9, 'B-TYPE')]"
кдв конфеты 1КГ,"[(0, 3, 'B-BRAND'), (4, 11, 'B-TYPE'), (12, 15, 'B-VOLUME')]"
крем 75г бархатные ручки,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 18, 'B-BRAND'), (19, 24, 'I-BRAND')]"
durex презервативы 3шт,"[(0, 5, 'B-BRAND'), (6, 18, 'B-TYPE'), (19, 22, 'B-VOLUME')]"
"коньяк 0,1 л золотой резерв","[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 20, 'B-BRAND'), (21, 27, 'I-BRAND')]"
superfresh 60шт салфетки,"[(0, 10, 'B-BRAND'), (11, 15, 'B-VOLUME'), (16, 24, 'B-TYPE')]"
дырокол 20л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
"вода 0,5 л долина родников","[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 17, 'B-BRAND'), (18, 26, 'I-BRAND')]"
главный технолог лак 5. Л,"[(0, 7, 'B-BRAND'), (8, 16, 'I-BRAND'), (17, 20, 'B-TYPE'), (21, 23, 'B-VOLUME'), (24, 25, 'I-VOLUME')]"
сырок 23% 40Г простоквашино,"[(0, 5, 'B-TYPE'), (6, 9, 'B-PERCENT'), (10, 13, 'B-VOLUME'), (14, 27, 'B-BRAND')]"
крем чистая линия 40мл,"[(0, 4, 'B-TYPE'), (5, 11, 'B-BRAND'), (12, 17, 'I-BRAND'), (18, 22, 'B-VOLUME')]"
напиток 18г nescafe,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 19, 'B-BRAND')]"
салфетки асепта 3 л,"[(0, 8, 'B-TYPE'), (9, 15, 'B-BRAND'), (16, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
mivimex соус 200г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
биойогурт активиа 150г 2.9%,"[(0, 9, 'B-TYPE'), (10, 17, 'B-BRAND'), (18, 22, 'B-VOLUME'), (23, 27, 'B-PERCENT')]"
most фильтр 6г,"[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 14, 'B-VOLUME')]"
110 г филе,"[(0, 3, 'B-VOLUME'), (4, 5, 'I-VOLUME'), (6, 10, 'B-TYPE')]"
089485167 % дутики,"[(0, 9, 'B-PERCENT'), (10, 11, 'I-PERCENT'), (12, 18, 'B-TYPE')]"
фрея карандаши 1 л,"[(0, 4, 'B-BRAND'), (5, 14, 'B-TYPE'), (15, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
зоомир пакет 10 г,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
брянконфи 1кг печенье,"[(0, 9, 'B-BRAND'), (10, 13, 'B-VOLUME'), (14, 21, 'B-TYPE')]"
коровка из кореновки йогурт 450 г,"[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 27, 'B-TYPE'), (28, 31, 'B-VOLUME'), (32, 33, 'I-VOLUME')]"
пена 200мл gillette,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 19, 'B-BRAND')]"
