query,markup
"коктейль 0,2л топтыжка 3,2%","[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME'), (14, 22, 'B-BRAND'), (23, 27, 'B-PERCENT')]"
"коктейль 0,2л топтыжка 3,2 %","[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME'), (14, 22, 'B-BRAND'), (23, 26, 'B-PERCENT'), (27, 28, 'I-PERCENT')]"
"домик в деревне 3,5% 950г молоко","[(0, 5, 'B-BRAND'), (6, 7, 'I-BRAND'), (8, 15, 'I-BRAND'), (16, 20, 'B-PERCENT'), (21, 25, 'B-VOLUME'), (26, 32, 'B-TYPE')]"
"домик в деревне 3,5 % 950г молоко","[(0, 5, 'B-BRAND'), (6, 7, 'I-BRAND'), (8, 15, 'I-BRAND'), (16, 19, 'B-PERCENT'), (20, 21, 'I-PERCENT'), (22, 26, 'B-VOLUME'), (27, 33, 'B-TYPE')]"
поке 1 шт,"[(0, 4, 'B-TYPE'), (5, 6, 'B-VOLUME'), (7, 9, 'I-VOLUME')]"
"вода эверест 1,5л","[(0, 4, 'B-TYPE'), (5, 12, 'B-BRAND'), (13, 17, 'B-VOLUME')]"
"оливы тосканы кастрюля 2,9л","[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 22, 'B-TYPE'), (23, 27, 'B-VOLUME')]"
"лимонад натахтари 0,5л","[(0, 7, 'B-TYPE'), (8, 17, 'B-BRAND'), (18, 22, 'B-VOLUME')]"
7days 105 г круассан,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 20, 'B-TYPE')]"
клей 125мл момент,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 17, 'B-BRAND')]"
кетчуп 300г махеевъ,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 19, 'B-BRAND')]"
батон 400г пеко,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 15, 'B-BRAND')]"
гуашь гамма 20мл,"[(0, 5, 'B-TYPE'), (6, 11, 'B-BRAND'), (12, 16, 'B-VOLUME')]"
спрей 15МЛ полидекса,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 20, 'B-BRAND')]"
кофе 250Г egoiste,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 17, 'B-BRAND')]"
экомилк сыр 150г,"[(0, 7, 'B-BRAND'), (8, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
pasta zara 0.5кг макаронные изделия,"[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 16, 'B-VOLUME'), (17, 27, 'B-TYPE'), (28, 35, 'I-TYPE')]"
alpen gold шоколад 95г,"[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 18, 'B-TYPE'), (19, 22, 'B-VOLUME')]"
maestro de oliva 300 г оливки,"[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 16, 'I-BRAND'), (17, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME'), (23, 29, 'B-TYPE')]"
кисть 5%,"[(0, 5, 'B-TYPE'), (6, 8, 'B-PERCENT')]"
кисть 5 %,"[(0, 5, 'B-TYPE'), (6, 7, 'B-PERCENT'), (8, 9, 'I-PERCENT')]"
мыло 90г чистая линия,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 15, 'B-BRAND'), (16, 21, 'I-BRAND')]"
настойка галенофарм 50мл,"[(0, 8, 'B-TYPE'), (9, 19, 'B-BRAND'), (20, 24, 'B-VOLUME')]"
пустышка курносики 1 шт,"[(0, 8, 'B-TYPE'), (9, 18, 'B-BRAND'), (19, 20, 'B-VOLUME'), (21, 23, 'I-VOLUME')]"
плов 300 г,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
"молоко 2,5% 0,9л","[(0, 6, 'B-TYPE'), (7, 11, 'B-PERCENT'), (12, 16, 'B-VOLUME')]"
"молоко 2,5 % 0,9л","[(0, 6, 'B-TYPE'), (7, 10, 'B-PERCENT'), (11, 12, 'I-PERCENT'), (13, 17, 'B-VOLUME')]"
absolut 250 г,"[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME')]"
соль 500г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
кдв вафли 200г,"[(0, 3, 'B-BRAND'), (4, 9, 'B-TYPE'), (10, 14, 'B-VOLUME')]"
ozera шоколад 26% 90г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 17, 'B-PERCENT'), (18, 21, 'B-VOLUME')]"
ozera шоколад 26 % 90г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 22, 'B-VOLUME')]"
гель 250мл dove,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 15, 'B-BRAND')]"
игрушка 1шт,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
"пиво 0,33л paderborner 4,8%","[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 22, 'B-BRAND'), (23, 27, 'B-PERCENT')]"
"пиво 0,33л paderborner 4,8 %","[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 22, 'B-BRAND'), (23, 26, 'B-PERCENT'), (27, 28, 'I-PERCENT')]"
печенье 1кг,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
гель dove 250мл,"[(0, 4, 'B-TYPE'), (5, 9, 'B-BRAND'), (10, 15, 'B-VOLUME')]"
nina farina 180г тараллини,"[(0, 4, 'B-BRAND'), (5, 11, 'I-BRAND'), (12, 16, 'B-VOLUME'), (17, 26, 'B-TYPE')]"
макароны макфа 400 г,"[(0, 8, 'B-TYPE'), (9, 14, 'B-BRAND'), (15, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
castrol масло 1л,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 16, 'B-VOLUME')]"
"жевательная резинка dirol 13,6г","[(0, 11, 'B-TYPE'), (12, 19, 'I-TYPE'), (20, 25, 'B-BRAND'), (26, 31, 'B-VOLUME')]"
решетка 1 шт,"[(0, 7, 'B-TYPE'), (8, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME')]"
редис 3г,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME')]"
"хлопья 0,4кг увелка","[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME'), (13, 19, 'B-BRAND')]"
"салат 0,160 кг","[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
"курица 1,290 кг","[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME'), (13, 15, 'I-VOLUME')]"
макфа 400 г макаронные изделия,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 22, 'B-TYPE'), (23, 30, 'I-TYPE')]"
chupa chups 1шт,"[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 15, 'B-VOLUME')]"
"напиток 1,5л пепси-кола","[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 23, 'B-BRAND')]"
термос 500МЛ,"[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME')]"
"lenotti 0,75л 12%","[(0, 7, 'B-BRAND'), (8, 13, 'B-VOLUME'), (14, 17, 'B-PERCENT')]"
"lenotti 0,75л 12 %","[(0, 7, 'B-BRAND'), (8, 13, 'B-VOLUME'), (14, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT')]"
vivienne sabo масло 6мл,"[(0, 8, 'B-BRAND'), (9, 13, 'I-BRAND'), (14, 19, 'B-TYPE'), (20, 23, 'B-VOLUME')]"
"пиво балтика 0,47л","[(0, 4, 'B-TYPE'), (5, 12, 'B-BRAND'), (13, 18, 'B-VOLUME')]"
кетчуп 400г maestro gusten,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 19, 'B-BRAND'), (20, 26, 'I-BRAND')]"
роя манго 130г,"[(0, 3, 'B-BRAND'), (4, 9, 'B-TYPE'), (10, 14, 'B-VOLUME')]"
четвероногий гурман мясное ассорти 100г,"[(0, 12, 'B-BRAND'), (13, 19, 'I-BRAND'), (20, 26, 'B-TYPE'), (27, 34, 'I-TYPE'), (35, 39, 'B-VOLUME')]"
десерт 140 г даниссимо,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 22, 'B-BRAND')]"
батон 300г черемушки,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 20, 'B-BRAND')]"
сардина 245г доброфлот 10%,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 22, 'B-BRAND'), (23, 26, 'B-PERCENT')]"
сардина 245г доброфлот 10 %,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 22, 'B-BRAND'), (23, 25, 'B-PERCENT'), (26, 27, 'I-PERCENT')]"
салат 100 г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
пряжа 50г пехорка 100%,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 17, 'B-BRAND'), (18, 22, 'B-PERCENT')]"
пряжа 50г пехорка 100 %,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 17, 'B-BRAND'), (18, 21, 'B-PERCENT'), (22, 23, 'I-PERCENT')]"
wizzart краска 5мл,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
ватрушка любительская 2 шт,"[(0, 8, 'B-TYPE'), (9, 21, 'B-BRAND'), (22, 23, 'B-VOLUME'), (24, 26, 'I-VOLUME')]"
милка 150 г печенье,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 19, 'B-TYPE')]"
творожная масса 23%,"[(0, 9, 'B-TYPE'), (10, 15, 'I-TYPE'), (16, 19, 'B-PERCENT')]"
творожная масса 23 %,"[(0, 9, 'B-TYPE'), (10, 15, 'I-TYPE'), (16, 18, 'B-PERCENT'), (19, 20, 'I-PERCENT')]"
раствор вид-комод 10мл,"[(0, 7, 'B-TYPE'), (8, 17, 'B-BRAND'), (18, 22, 'B-VOLUME')]"
аудиомагнитола telefunken 1 шт,"[(0, 14, 'B-TYPE'), (15, 25, 'B-BRAND'), (26, 27, 'B-VOLUME'), (28, 30, 'I-VOLUME')]"
"dali краска 1,3кг","[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 17, 'B-VOLUME')]"
фрутоняня 90г пюре,"[(0, 9, 'B-BRAND'), (10, 13, 'B-VOLUME'), (14, 18, 'B-TYPE')]"
приправыч приправа 15г,"[(0, 9, 'B-BRAND'), (10, 18, 'B-TYPE'), (19, 22, 'B-VOLUME')]"
maggi 9г бульон,"[(0, 5, 'B-BRAND'), (6, 8, 'B-VOLUME'), (9, 15, 'B-TYPE')]"
шоколад 100г bucheron 72%,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 21, 'B-BRAND'), (22, 25, 'B-PERCENT')]"
шоколад 100г bucheron 72 %,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 21, 'B-BRAND'), (22, 24, 'B-PERCENT'), (25, 26, 'I-PERCENT')]"
"творожная масса 20% 0,200 кг","[(0, 9, 'B-TYPE'), (10, 15, 'I-TYPE'), (16, 19, 'B-PERCENT'), (20, 25, 'B-VOLUME'), (26, 28, 'I-VOLUME')]"
"творожная масса 20 % 0,200 кг","[(0, 9, 'B-TYPE'), (10, 15, 'I-TYPE'), (16, 18, 'B-PERCENT'), (19, 20, 'I-PERCENT'), (21, 26, 'B-VOLUME'), (27, 29, 'I-VOLUME')]"
плинтус 19335 шт,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
"сидр 3% 0,75 л fournier","[(0, 4, 'B-TYPE'), (5, 7, 'B-PERCENT'), (8, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME'), (15, 23, 'B-BRAND')]"
"сидр 3 % 0,75 л fournier","[(0, 4, 'B-TYPE'), (5, 6, 'B-PERCENT'), (7, 8, 'I-PERCENT'), (9, 13, 'B-VOLUME'), (14, 15, 'I-VOLUME'), (16, 24, 'B-BRAND')]"
арахис 200Г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
"вода 0,5л горная вершина","[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 16, 'B-BRAND'), (17, 24, 'I-BRAND')]"
яблоки 1кг,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME')]"
rexona дезодорант 150мл,"[(0, 6, 'B-BRAND'), (7, 17, 'B-TYPE'), (18, 23, 'B-VOLUME')]"
экомилк 5% йогурт 130Г,"[(0, 7, 'B-BRAND'), (8, 10, 'B-PERCENT'), (11, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
экомилк 5 % йогурт 130Г,"[(0, 7, 'B-BRAND'), (8, 9, 'B-PERCENT'), (10, 11, 'I-PERCENT'), (12, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
свеча 5шт,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
янта кетчуп 900г,"[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
корм 85г sheba,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 14, 'B-BRAND')]"
останкино 280г сервелат,"[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME'), (15, 23, 'B-TYPE')]"
pro plan мусс 85г,"[(0, 3, 'B-BRAND'), (4, 8, 'I-BRAND'), (9, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
судак polar 500г,"[(0, 5, 'B-TYPE'), (6, 11, 'B-BRAND'), (12, 16, 'B-VOLUME')]"
свечи 4 шт,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
радость вкуса 45% сыр,"[(0, 7, 'B-BRAND'), (8, 13, 'I-BRAND'), (14, 17, 'B-PERCENT'), (18, 21, 'B-TYPE')]"
радость вкуса 45 % сыр,"[(0, 7, 'B-BRAND'), (8, 13, 'I-BRAND'), (14, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 22, 'B-TYPE')]"
"божья коровка 3,2% 950мл молоко","[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 18, 'B-PERCENT'), (19, 24, 'B-VOLUME'), (25, 31, 'B-TYPE')]"
"божья коровка 3,2 % 950мл молоко","[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 17, 'B-PERCENT'), (18, 19, 'I-PERCENT'), (20, 25, 'B-VOLUME'), (26, 32, 'B-TYPE')]"
жевательная резинка 16г orbit,"[(0, 11, 'B-TYPE'), (12, 19, 'I-TYPE'), (20, 23, 'B-VOLUME'), (24, 29, 'B-BRAND')]"
салат 1 кг,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
огурчики дядя ваня 950 мл,"[(0, 8, 'B-TYPE'), (9, 13, 'B-BRAND'), (14, 18, 'I-BRAND'), (19, 22, 'B-VOLUME'), (23, 25, 'I-VOLUME')]"
bkt фуфайка 4г,"[(0, 3, 'B-BRAND'), (4, 11, 'B-TYPE'), (12, 14, 'B-VOLUME')]"
уголок 80 шт,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME')]"
fish 185г тунец,"[(0, 4, 'B-BRAND'), (5, 9, 'B-VOLUME'), (10, 15, 'B-TYPE')]"
tetra корм 100мл,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 16, 'B-VOLUME')]"
масло золотая семечка 0.5л,"[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 21, 'I-BRAND'), (22, 26, 'B-VOLUME')]"
"золотая корона лимонад 0,5 л","[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 22, 'B-TYPE'), (23, 26, 'B-VOLUME'), (27, 28, 'I-VOLUME')]"
творог 6% пискаревский,"[(0, 6, 'B-TYPE'), (7, 9, 'B-PERCENT'), (10, 22, 'B-BRAND')]"
творог 6 % пискаревский,"[(0, 6, 'B-TYPE'), (7, 8, 'B-PERCENT'), (9, 10, 'I-PERCENT'), (11, 23, 'B-BRAND')]"
"kotanyi 15 Г тимьян,чабрец","[(0, 7, 'B-BRAND'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 26, 'B-TYPE')]"
сухари 150г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
"ascania 100% сок 0,5л","[(0, 7, 'B-BRAND'), (8, 12, 'B-PERCENT'), (13, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
"ascania 100 % сок 0,5л","[(0, 7, 'B-BRAND'), (8, 11, 'B-PERCENT'), (12, 13, 'I-PERCENT'), (14, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
сыр 45%,"[(0, 3, 'B-TYPE'), (4, 7, 'B-PERCENT')]"
сыр 45 %,"[(0, 3, 'B-TYPE'), (4, 6, 'B-PERCENT'), (7, 8, 'I-PERCENT')]"
жевательная резинка chupa chups 21г,"[(0, 11, 'B-TYPE'), (12, 19, 'I-TYPE'), (20, 25, 'B-BRAND'), (26, 31, 'I-BRAND'), (32, 35, 'B-VOLUME')]"
"водка русский север 0,1 л","[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 19, 'I-BRAND'), (20, 23, 'B-VOLUME'), (24, 25, 'I-VOLUME')]"
"брюки 36, шт","[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME')]"
мороженое коровка из кореновки 80г,"[(0, 9, 'B-TYPE'), (10, 17, 'B-BRAND'), (18, 20, 'I-BRAND'), (21, 30, 'I-BRAND'), (31, 34, 'B-VOLUME')]"
колбаса 400г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
energizer 1шт батарейка,"[(0, 9, 'B-BRAND'), (10, 13, 'B-VOLUME'), (14, 23, 'B-TYPE')]"
крекер 21г tuc,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 14, 'B-BRAND')]"
шампунь 400мл schauma,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 21, 'B-BRAND')]"
батончик 55г bounty,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 19, 'B-BRAND')]"
мыло 90г весна,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 14, 'B-BRAND')]"
реополиглюкин раствор 200мл,"[(0, 13, 'B-BRAND'), (14, 21, 'B-TYPE'), (22, 27, 'B-VOLUME')]"
масло слобода 1Л,"[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 16, 'B-VOLUME')]"
"черноголовка вода 0,5л","[(0, 12, 'B-BRAND'), (13, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
"джинсы 32, шт","[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
orange 40г оснастка,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 19, 'B-TYPE')]"
"липецкий бювет вода 0,5л","[(0, 8, 'B-BRAND'), (9, 14, 'I-BRAND'), (15, 19, 'B-TYPE'), (20, 24, 'B-VOLUME')]"
шар 1 шт,"[(0, 3, 'B-TYPE'), (4, 5, 'B-VOLUME'), (6, 8, 'I-VOLUME')]"
печенье 1кг сладис,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 18, 'B-BRAND')]"
"молоко минская марка 3,2% 1л","[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 20, 'I-BRAND'), (21, 25, 'B-PERCENT'), (26, 28, 'B-VOLUME')]"
"молоко минская марка 3,2 % 1л","[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 20, 'I-BRAND'), (21, 24, 'B-PERCENT'), (25, 26, 'I-PERCENT'), (27, 29, 'B-VOLUME')]"
"новотерская 1,5 Л вода","[(0, 11, 'B-BRAND'), (12, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME'), (18, 22, 'B-TYPE')]"
шампиньоны 140г,"[(0, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
мороженое 80г,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
chappi говядина 85г,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
"букет чувашии 1,5л квас","[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 18, 'B-VOLUME'), (19, 23, 'B-TYPE')]"
хлеб bridor 330г,"[(0, 4, 'B-TYPE'), (5, 11, 'B-BRAND'), (12, 16, 'B-VOLUME')]"
макфа макароны 500Г,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
тетрадь 18Л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
салат 100г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
ассорти 180г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
maltesers драже 40шт,"[(0, 9, 'B-BRAND'), (10, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
grandorf корм 1кг,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
яшкино 200г вафли,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 17, 'B-TYPE')]"
карамель 65Г,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
маркер 1% 5 мл леккер,"[(0, 6, 'B-TYPE'), (7, 9, 'B-PERCENT'), (10, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME'), (15, 21, 'B-BRAND')]"
маркер 1 % 5 мл леккер,"[(0, 6, 'B-TYPE'), (7, 8, 'B-PERCENT'), (9, 10, 'I-PERCENT'), (11, 12, 'B-VOLUME'), (13, 15, 'I-VOLUME'), (16, 22, 'B-BRAND')]"
шприц 20 мл,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
баллон 10кг,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
соус 300г кинто,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 15, 'B-BRAND')]"
колбаса вязанка 400г,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 20, 'B-VOLUME')]"
toho 5 г,"[(0, 4, 'B-BRAND'), (5, 6, 'B-VOLUME'), (7, 8, 'I-VOLUME')]"
тарелка 10шт,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
гель nk 250мл,"[(0, 4, 'B-TYPE'), (5, 7, 'B-BRAND'), (8, 13, 'B-VOLUME')]"
виталад 40г батончик,"[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 20, 'B-TYPE')]"
"святой источник 0,33л","[(0, 6, 'B-BRAND'), (7, 15, 'I-BRAND'), (16, 21, 'B-VOLUME')]"
настойка 25 мл,"[(0, 8, 'B-TYPE'), (9, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
"творожок растишка 100г 3,5%","[(0, 8, 'B-TYPE'), (9, 17, 'B-BRAND'), (18, 22, 'B-VOLUME'), (23, 27, 'B-PERCENT')]"
"творожок растишка 100г 3,5 %","[(0, 8, 'B-TYPE'), (9, 17, 'B-BRAND'), (18, 22, 'B-VOLUME'), (23, 26, 'B-PERCENT'), (27, 28, 'I-PERCENT')]"
колбаса 1кг рублевские колбасы,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 22, 'B-BRAND'), (23, 30, 'I-BRAND')]"
colgate 100мл,"[(0, 7, 'B-BRAND'), (8, 13, 'B-VOLUME')]"
"bitburger 4,8% пиво","[(0, 9, 'B-BRAND'), (10, 14, 'B-PERCENT'), (15, 19, 'B-TYPE')]"
"bitburger 4,8 % пиво","[(0, 9, 'B-BRAND'), (10, 13, 'B-PERCENT'), (14, 15, 'I-PERCENT'), (16, 20, 'B-TYPE')]"
bono 1 л кувшин,"[(0, 4, 'B-BRAND'), (5, 6, 'B-VOLUME'), (7, 8, 'I-VOLUME'), (9, 15, 'B-TYPE')]"
tondi печенье 182г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
шток-роза 460188702980 Шт поиск,"[(0, 9, 'B-TYPE'), (10, 22, 'B-VOLUME'), (23, 25, 'I-VOLUME'), (26, 31, 'B-BRAND')]"
"аэлита 0,3 г руккола","[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 20, 'B-TYPE')]"
"gina dog 7,5 кг","[(0, 4, 'B-BRAND'), (5, 8, 'I-BRAND'), (9, 12, 'B-VOLUME'), (13, 15, 'I-VOLUME')]"
пена 900мл yoko,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 15, 'B-BRAND')]"
мука 1кг,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME')]"
табак 50 г,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
барни пирожное 20 шт,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
"вино 0,75л","[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME')]"
чайник 3.0 Л,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
булочка 100г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
пюре 40г роллтон,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 16, 'B-BRAND')]"
савушкин 1% 220г творог,"[(0, 8, 'B-BRAND'), (9, 11, 'B-PERCENT'), (12, 16, 'B-VOLUME'), (17, 23, 'B-TYPE')]"
савушкин 1 % 220г творог,"[(0, 8, 'B-BRAND'), (9, 10, 'B-PERCENT'), (11, 12, 'I-PERCENT'), (13, 17, 'B-VOLUME'), (18, 24, 'B-TYPE')]"
мешок 60л,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
чистюля губка 5шт,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
lipton 2 л,"[(0, 6, 'B-BRAND'), (7, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
тунец фортуна 185 Г,"[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
тетрадь 12л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
наполнитель 15л барсик,"[(0, 11, 'B-TYPE'), (12, 15, 'B-VOLUME'), (16, 22, 'B-BRAND')]"
