query,markup
губка 5шт русалочка,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 19, 'B-BRAND')]"
"жигули пиво 0,45л 4,5%","[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 17, 'B-VOLUME'), (18, 22, 'B-PERCENT')]"
рогалик 120г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
"сады придонья 1,0 л сок","[(0, 4, 'B-BRAND'), (5, 13, 'I-BRAND'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME'), (20, 23, 'B-TYPE')]"
"картридж cactus 2,00 шт","[(0, 8, 'B-TYPE'), (9, 15, 'B-BRAND'), (16, 20, 'B-VOLUME'), (21, 23, 'I-VOLUME')]"
"лысьва 4,5 л кастрюля","[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 21, 'B-TYPE')]"
деко твин 12л,"[(0, 4, 'B-BRAND'), (5, 9, 'I-BRAND'), (10, 13, 'B-VOLUME')]"
"пиво 0% жигули 0,5Л","[(0, 4, 'B-TYPE'), (5, 7, 'B-PERCENT'), (8, 14, 'B-BRAND'), (15, 19, 'B-VOLUME')]"
русский стандарт 50г,"[(0, 7, 'B-BRAND'), (8, 16, 'I-BRAND'), (17, 20, 'B-VOLUME')]"
крем 75мл мое солнышко,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 13, 'B-BRAND'), (14, 22, 'I-BRAND')]"
"gosser 4,7% 0,45 л пиво","[(0, 6, 'B-BRAND'), (7, 11, 'B-PERCENT'), (12, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME'), (19, 23, 'B-TYPE')]"
"пена 0,3 Л makroflex","[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 20, 'B-BRAND')]"
tytan пена 750мл,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 16, 'B-VOLUME')]"
шприц 20 мл,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
стеклобанка 3Л,"[(0, 11, 'B-TYPE'), (12, 14, 'B-VOLUME')]"
батончик 60г snickers,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 21, 'B-BRAND')]"
"пиво 4,7% 400мл gosser","[(0, 4, 'B-TYPE'), (5, 9, 'B-PERCENT'), (10, 15, 'B-VOLUME'), (16, 22, 'B-BRAND')]"
агуша пюре 80г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 14, 'B-VOLUME')]"
эстетика вкуса кумин 20 г,"[(0, 8, 'B-BRAND'), (9, 14, 'I-BRAND'), (15, 20, 'B-TYPE'), (21, 23, 'B-VOLUME'), (24, 25, 'I-VOLUME')]"
весна лейка 8л,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 14, 'B-VOLUME')]"
rinova 4 шт краб для волос,"[(0, 6, 'B-BRAND'), (7, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME'), (12, 16, 'B-TYPE'), (17, 20, 'I-TYPE'), (21, 26, 'I-TYPE')]"
pepsi cola 1л,"[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 13, 'B-VOLUME')]"
лапша доширак 86г,"[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 17, 'B-VOLUME')]"
шоколад alpen gold 80г,"[(0, 7, 'B-TYPE'), (8, 13, 'B-BRAND'), (14, 18, 'I-BRAND'), (19, 22, 'B-VOLUME')]"
йогурт epica 190 г,"[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
sorti жидкость 450мл,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 20, 'B-VOLUME')]"
sauvage 60 мл духи,"[(0, 7, 'B-BRAND'), (8, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME'), (14, 18, 'B-TYPE')]"
мороженое коровка из кореновки 100г,"[(0, 9, 'B-TYPE'), (10, 17, 'B-BRAND'), (18, 20, 'I-BRAND'), (21, 30, 'I-BRAND'), (31, 35, 'B-VOLUME')]"
"чай 0,5 л lipton","[(0, 3, 'B-TYPE'), (4, 7, 'B-VOLUME'), (8, 9, 'I-VOLUME'), (10, 16, 'B-BRAND')]"
fairy моющее средство 350мл,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 21, 'I-TYPE'), (22, 27, 'B-VOLUME')]"
"сырники 0,086 кг","[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
коста рика 0.5% напиток,"[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 15, 'B-PERCENT'), (16, 23, 'B-TYPE')]"
помидоры 1кг,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
"бокал,бутылки 0,33л 6,0% corsendonk","[(0, 13, 'B-TYPE'), (14, 19, 'B-VOLUME'), (20, 24, 'B-PERCENT'), (25, 35, 'B-BRAND')]"
smart cat пауч 85 г,"[(0, 5, 'B-BRAND'), (6, 9, 'I-BRAND'), (10, 14, 'B-TYPE'), (15, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
парус 100г ушки,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 15, 'B-TYPE')]"
московский картофель 60г 20% чипсы,"[(0, 10, 'B-BRAND'), (11, 20, 'I-BRAND'), (21, 24, 'B-VOLUME'), (25, 28, 'B-PERCENT'), (29, 34, 'B-TYPE')]"
печенье 225Г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
"фрутоняня 0,2л сок","[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME'), (15, 18, 'B-TYPE')]"
носки 8л,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME')]"
кефир 1% 930Г простоквашино,"[(0, 5, 'B-TYPE'), (6, 8, 'B-PERCENT'), (9, 13, 'B-VOLUME'), (14, 27, 'B-BRAND')]"
творог 400Г лесные поляны 9%,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 18, 'B-BRAND'), (19, 25, 'I-BRAND'), (26, 28, 'B-PERCENT')]"
кофе lavazza 250 г,"[(0, 4, 'B-TYPE'), (5, 12, 'B-BRAND'), (13, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
соломка жуковская 200г,"[(0, 7, 'B-TYPE'), (8, 17, 'B-BRAND'), (18, 22, 'B-VOLUME')]"
добрый 1 л нектар,"[(0, 6, 'B-BRAND'), (7, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 17, 'B-TYPE')]"
гречка 800г основа,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 18, 'B-BRAND')]"
семга 180г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
"epica 4,8% 130г йогурт","[(0, 5, 'B-BRAND'), (6, 10, 'B-PERCENT'), (11, 15, 'B-VOLUME'), (16, 22, 'B-TYPE')]"
"баранина 1,180 кг","[(0, 8, 'B-TYPE'), (9, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME')]"
"молоко 2,5% 0,9л продукты из елани","[(0, 6, 'B-TYPE'), (7, 11, 'B-PERCENT'), (12, 16, 'B-VOLUME'), (17, 25, 'B-BRAND'), (26, 28, 'I-BRAND'), (29, 34, 'I-BRAND')]"
саморез 100ШТ tech krep,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 18, 'B-BRAND'), (19, 23, 'I-BRAND')]"
"советское 0,5л","[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME')]"
"масло 82,5% 180 г брест литовск","[(0, 5, 'B-TYPE'), (6, 11, 'B-PERCENT'), (12, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME'), (18, 23, 'B-BRAND'), (24, 31, 'I-BRAND')]"
хлебный дом 1кг торт,"[(0, 7, 'B-BRAND'), (8, 11, 'I-BRAND'), (12, 15, 'B-VOLUME'), (16, 20, 'B-TYPE')]"
крупа агромастер 800г,"[(0, 5, 'B-TYPE'), (6, 16, 'B-BRAND'), (17, 21, 'B-VOLUME')]"
пряник 850г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
чай 50г,"[(0, 3, 'B-TYPE'), (4, 7, 'B-VOLUME')]"
"брюки 50, шт","[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME')]"
роллтон лапша 70 г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
сантехкреп 20г паста,"[(0, 10, 'B-BRAND'), (11, 14, 'B-VOLUME'), (15, 20, 'B-TYPE')]"
skittles конфеты 38г,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 20, 'B-VOLUME')]"
пельмени 800г сальников,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME'), (14, 23, 'B-BRAND')]"
фрау марта 310г фасоль,"[(0, 4, 'B-BRAND'), (5, 10, 'I-BRAND'), (11, 15, 'B-VOLUME'), (16, 22, 'B-TYPE')]"
"картридж 1,5мл phix","[(0, 8, 'B-TYPE'), (9, 14, 'B-VOLUME'), (15, 19, 'B-BRAND')]"
bernal 440г оливки,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 18, 'B-TYPE')]"
стяжка 800КГ,"[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME')]"
данар 280г сыр,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 14, 'B-TYPE')]"
дав шампунь 250мл,"[(0, 3, 'B-BRAND'), (4, 11, 'B-TYPE'), (12, 17, 'B-VOLUME')]"
мороженое 75 г смешарики,"[(0, 9, 'B-TYPE'), (10, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME'), (15, 24, 'B-BRAND')]"
dove шоколад 90г,"[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
гипсокартон 50л кнауф,"[(0, 11, 'B-TYPE'), (12, 15, 'B-VOLUME'), (16, 21, 'B-BRAND')]"
"пиво harbin 0,61 л","[(0, 4, 'B-TYPE'), (5, 11, 'B-BRAND'), (12, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
борглюконат кальция 100мл,"[(0, 11, 'B-BRAND'), (12, 19, 'I-BRAND'), (20, 25, 'B-VOLUME')]"
прокладки 28шт naturella,"[(0, 9, 'B-TYPE'), (10, 14, 'B-VOLUME'), (15, 24, 'B-BRAND')]"
чистая линия 42мл крем,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-VOLUME'), (18, 22, 'B-TYPE')]"
колбаса 1 кг мясная империя,"[(0, 7, 'B-TYPE'), (8, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 19, 'B-BRAND'), (20, 27, 'I-BRAND')]"
tresemme 400 мл шампунь,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 15, 'I-VOLUME'), (16, 23, 'B-TYPE')]"
националь крупа 800 Г,"[(0, 9, 'B-BRAND'), (10, 15, 'B-TYPE'), (16, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME')]"
пленка 10шт,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
карат творожок 230г,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
"schweppes 0,33мл","[(0, 9, 'B-BRAND'), (10, 16, 'B-VOLUME')]"
шар 1 шт,"[(0, 3, 'B-TYPE'), (4, 5, 'B-VOLUME'), (6, 8, 'I-VOLUME')]"
"снежок 3,2% асеньевская ферма 450г","[(0, 6, 'B-TYPE'), (7, 11, 'B-PERCENT'), (12, 23, 'B-BRAND'), (24, 29, 'I-BRAND'), (30, 34, 'B-VOLUME')]"
сосиски 350г папа может,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 17, 'B-BRAND'), (18, 23, 'I-BRAND')]"
сыр вкуснотеево 150Г 45%,"[(0, 3, 'B-TYPE'), (4, 15, 'B-BRAND'), (16, 20, 'B-VOLUME'), (21, 24, 'B-PERCENT')]"
папка 360Г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
"вино rigo rigo 0,75л 12,0%","[(0, 4, 'B-TYPE'), (5, 9, 'B-BRAND'), (10, 14, 'I-BRAND'), (15, 20, 'B-VOLUME'), (21, 26, 'B-PERCENT')]"
шары 6шт hc,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 11, 'B-BRAND')]"
"напиток 1 л nemoloko 3,2%","[(0, 7, 'B-TYPE'), (8, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 20, 'B-BRAND'), (21, 25, 'B-PERCENT')]"
приправа 40г,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
"тонус 1,25 л вода","[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 17, 'B-TYPE')]"
whiskas 85г корм,"[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 16, 'B-TYPE')]"
domestos шарики 55г,"[(0, 8, 'B-BRAND'), (9, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
мороженое 80 Г,"[(0, 9, 'B-TYPE'), (10, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
хлеб 500 г,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
макфа 400г пшено,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 16, 'B-TYPE')]"
мороженое 400г,"[(0, 9, 'B-TYPE'), (10, 14, 'B-VOLUME')]"
"главпродукт 600г молоко 8,5%","[(0, 11, 'B-BRAND'), (12, 16, 'B-VOLUME'), (17, 23, 'B-TYPE'), (24, 28, 'B-PERCENT')]"
camay 85г мыло,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 14, 'B-TYPE')]"
хлопок 50 г 0%,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 14, 'B-PERCENT')]"
фуфайка 12л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
оливки 280г солер,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 17, 'B-BRAND')]"
пюре фрутоняня 90г,"[(0, 4, 'B-TYPE'), (5, 14, 'B-BRAND'), (15, 18, 'B-VOLUME')]"
шприцы 10мл,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
"лисма 1,5 г чай","[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 15, 'B-TYPE')]"
вареники сытна хата 450г,"[(0, 8, 'B-TYPE'), (9, 14, 'B-BRAND'), (15, 19, 'I-BRAND'), (20, 24, 'B-VOLUME')]"
альпенгурт 30% 250мл сливки,"[(0, 10, 'B-BRAND'), (11, 14, 'B-PERCENT'), (15, 20, 'B-VOLUME'), (21, 27, 'B-TYPE')]"
satya 25 шт благовония,"[(0, 5, 'B-BRAND'), (6, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME'), (12, 22, 'B-TYPE')]"
капли 5мл анандин,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 17, 'B-BRAND')]"
jp-jig крючок 2 шт,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 15, 'B-VOLUME'), (16, 18, 'I-VOLUME')]"
очаковский квас 2л,"[(0, 10, 'B-BRAND'), (11, 15, 'B-TYPE'), (16, 18, 'B-VOLUME')]"
"село зеленое 930г 3,2% молоко","[(0, 4, 'B-BRAND'), (5, 12, 'I-BRAND'), (13, 17, 'B-VOLUME'), (18, 22, 'B-PERCENT'), (23, 29, 'B-TYPE')]"
саморез 100шт tech-krep,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 23, 'B-BRAND')]"
тетрадь 48л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
"фруто няня 0,5л нектар","[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 15, 'B-VOLUME'), (16, 22, 'B-TYPE')]"
лампа 639.Л,"[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME')]"
пюре картошечка 150г,"[(0, 4, 'B-TYPE'), (5, 15, 'B-BRAND'), (16, 20, 'B-VOLUME')]"
"эмульсия 8МЛ 0,1% фенистил","[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 17, 'B-PERCENT'), (18, 26, 'B-BRAND')]"
полет 220г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME')]"
ромашка 300г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
сыр 150г 40% president,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 12, 'B-PERCENT'), (13, 22, 'B-BRAND')]"
растишка коктейль 210г,"[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
шоколад 90г россия,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 18, 'B-BRAND')]"
titbit подушечки 95г,"[(0, 6, 'B-BRAND'), (7, 16, 'B-TYPE'), (17, 20, 'B-VOLUME')]"
экон 677187 Г герметик,"[(0, 4, 'B-BRAND'), (5, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME'), (14, 22, 'B-TYPE')]"
агуша пюре 90г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 14, 'B-VOLUME')]"
old spice дезодорант 150 мл,"[(0, 3, 'B-BRAND'), (4, 9, 'I-BRAND'), (10, 20, 'B-TYPE'), (21, 24, 'B-VOLUME'), (25, 27, 'I-VOLUME')]"
"торт 0,5кг","[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME')]"
вентиль 110г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
мелки 24 шт,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
творожок растишка 100Г,"[(0, 8, 'B-TYPE'), (9, 17, 'B-BRAND'), (18, 22, 'B-VOLUME')]"
горчица 140г махеевъ,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 20, 'B-BRAND')]"
"масло 0,5 л кубанский маслодел","[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 21, 'B-BRAND'), (22, 30, 'I-BRAND')]"
перышко полотенце 2шт,"[(0, 7, 'B-BRAND'), (8, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
сахар 780г крупяной дом 10%,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 19, 'B-BRAND'), (20, 23, 'I-BRAND'), (24, 27, 'B-PERCENT')]"
жидкость 1л,"[(0, 8, 'B-TYPE'), (9, 11, 'B-VOLUME')]"
капли баларпан-н 5 мл,"[(0, 5, 'B-TYPE'), (6, 16, 'B-BRAND'), (17, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
"напиток 0,2Л","[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
пряность едим дома 20г,"[(0, 8, 'B-TYPE'), (9, 13, 'B-BRAND'), (14, 18, 'I-BRAND'), (19, 22, 'B-VOLUME')]"
usp ножницы 12шт,"[(0, 3, 'B-BRAND'), (4, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
vanish 500г пятновыводитель,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 27, 'B-TYPE')]"
фишка сухарики 120г,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
зубная паста 50мл президент,"[(0, 6, 'B-TYPE'), (7, 12, 'I-TYPE'), (13, 17, 'B-VOLUME'), (18, 27, 'B-BRAND')]"
арарат 3 г 9%,"[(0, 6, 'B-BRAND'), (7, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 13, 'B-PERCENT')]"
пакет 25Г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
креветки 2кг бухта изобилия,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 18, 'B-BRAND'), (19, 27, 'I-BRAND')]"
удоево сметана 30%,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 18, 'B-PERCENT')]"
president fish 30г блесна,"[(0, 9, 'B-BRAND'), (10, 14, 'I-BRAND'), (15, 18, 'B-VOLUME'), (19, 25, 'B-TYPE')]"
ваша ферма 55% 200 г сыр,"[(0, 4, 'B-BRAND'), (5, 10, 'I-BRAND'), (11, 14, 'B-PERCENT'), (15, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME'), (21, 24, 'B-TYPE')]"
паштет whiskas 85г,"[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 18, 'B-VOLUME')]"
cat step наполнитель 5л,"[(0, 3, 'B-BRAND'), (4, 8, 'I-BRAND'), (9, 20, 'B-TYPE'), (21, 23, 'B-VOLUME')]"
whiskas 350г подушечки,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 22, 'B-TYPE')]"
полотенце 450 г,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 15, 'I-VOLUME')]"
скраб 100 мл,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME')]"
напиток 1 л,"[(0, 7, 'B-TYPE'), (8, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
чаша 3л,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME')]"
украшение 5шт,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
кдв вафли 1кг,"[(0, 3, 'B-BRAND'), (4, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
"эмаль 0,8кг","[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME')]"
banger 100г табак,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 17, 'B-TYPE')]"
саморезы 300шт,"[(0, 8, 'B-TYPE'), (9, 14, 'B-VOLUME')]"
тетрадь hatber 48л,"[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 18, 'B-VOLUME')]"
"carlsberg 4,5% пиво","[(0, 9, 'B-BRAND'), (10, 14, 'B-PERCENT'), (15, 19, 'B-TYPE')]"
starlet лак 7 мл,"[(0, 7, 'B-BRAND'), (8, 11, 'B-TYPE'), (12, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
зажигалка 1шт,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
масло 100мл,"[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME')]"
hask кондиционер 355мл,"[(0, 4, 'B-BRAND'), (5, 16, 'B-TYPE'), (17, 22, 'B-VOLUME')]"
"guinness 0,5 л","[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
аэрозоль леший 150мл,"[(0, 8, 'B-TYPE'), (9, 14, 'B-BRAND'), (15, 20, 'B-VOLUME')]"
укроп приправыч 7г,"[(0, 5, 'B-TYPE'), (6, 15, 'B-BRAND'), (16, 18, 'B-VOLUME')]"
"салат 0,134 кг","[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
творог 9% 1кг,"[(0, 6, 'B-TYPE'), (7, 9, 'B-PERCENT'), (10, 13, 'B-VOLUME')]"
крем 50мл nivea,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 15, 'B-BRAND')]"
"сок 100% 0,3л tarczyn","[(0, 3, 'B-TYPE'), (4, 8, 'B-PERCENT'), (9, 13, 'B-VOLUME'), (14, 21, 'B-BRAND')]"
"агуша молоко 3,2 % 500 мл","[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 22, 'B-VOLUME'), (23, 25, 'I-VOLUME')]"
"shake 0,33л напиток 7%","[(0, 5, 'B-BRAND'), (6, 11, 'B-VOLUME'), (12, 19, 'B-TYPE'), (20, 22, 'B-PERCENT')]"
порошок yplon 3кг,"[(0, 7, 'B-TYPE'), (8, 13, 'B-BRAND'), (14, 17, 'B-VOLUME')]"
магнит 0г,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME')]"
анчоус пятый океан 40г,"[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 18, 'I-BRAND'), (19, 22, 'B-VOLUME')]"
рулет бахрушинъ 400г,"[(0, 5, 'B-TYPE'), (6, 15, 'B-BRAND'), (16, 20, 'B-VOLUME')]"
"йогурт чудо 2,4% 270г","[(0, 6, 'B-TYPE'), (7, 11, 'B-BRAND'), (12, 16, 'B-PERCENT'), (17, 21, 'B-VOLUME')]"
томаты дядя ваня 680г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-BRAND'), (12, 16, 'I-BRAND'), (17, 21, 'B-VOLUME')]"
слобода масло 1 л,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
натурбуфет 340г,"[(0, 10, 'B-BRAND'), (11, 15, 'B-VOLUME')]"
"телевизор 1,00 шт bbk","[(0, 9, 'B-TYPE'), (10, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME'), (18, 21, 'B-BRAND')]"
горошек 400 г белгородские овощи,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME'), (14, 26, 'B-BRAND'), (27, 32, 'I-BRAND')]"
каша 40г увелка,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 15, 'B-BRAND')]"
фрау марта 310г фасоль,"[(0, 4, 'B-BRAND'), (5, 10, 'I-BRAND'), (11, 15, 'B-VOLUME'), (16, 22, 'B-TYPE')]"
диффузор 19МЛ airwick,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME'), (14, 21, 'B-BRAND')]"
шприц 5мл,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
золотая семечка масло 1л,"[(0, 7, 'B-BRAND'), (8, 15, 'I-BRAND'), (16, 21, 'B-TYPE'), (22, 24, 'B-VOLUME')]"
merci шоколад 112г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
beerka 40г,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME')]"
"пьютти 0,5л вода","[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 16, 'B-TYPE')]"
тимоша 40г козинак,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 18, 'B-TYPE')]"
масло 1л genioliva,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 18, 'B-BRAND')]"
печенье 180 г,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME')]"
стержень 90 г,"[(0, 8, 'B-TYPE'), (9, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME')]"
